h r t rank freq norm_F
8438 23 11508 3 20 0.6759388
8438 40 7408 18 53 0.94255877
8438 40 8610 16 21 0.6790776
8438 109 9429 6 19 0.6567863
8438 149 8438 0 79 0.8388852
8438 202 251 42 2924 0.9742783
8439 7 1851 2 58 0.86229545
8439 7 11722 3 35 0.8940836
8439 10 1749 10 696 1.4497391
8439 10 3443 13 469 1.243943
8439 44 129 2 925 1.5548675
8439 50 1305 3 147 1.0797268
8439 50 2480 2 317 1.0810791
8439 53 5285 42 45 0.8833332
8439 172 6718 0 43 0.8759923
8440 44 1043 2 1310 0.9974213
8440 52 4 6 2908 1.4201012
8440 52 129 0 925 1.5548675
8440 52 1595 13 217 1.219351
8440 52 5066 1 283 1.2875154
8441 167 3630 13 100 1.0222642
8442 8 174 3 3111 1.0695355
8443 9 4527 7 172 1.0601395
8443 37 22 14 335 1.1836234
8443 37 1003 5 624 1.2520571
8443 37 1077 11 375 1.1592201
8443 61 934 0 125 0.9650432
8443 80 7980 0 75 0.7700999
8443 98 11785 4 79 0.8749058
8443 164 447 1 205 1.0801648
8443 164 1003 2 624 1.2520571
8443 164 4183 18 112 1.1741607
8444 7 6197 409 88 0.98762107
8444 17 35 0 1486 1.0222744
8444 21 251 5 2924 0.9742783
8444 46 562 5 673 1.2257826
8444 52 207 1 871 1.5740445
8444 52 5066 2 283 1.2875154
8444 56 138 0 6409 1.2119753
8445 37 838 3 308 1.2641743
8445 61 577 6 120 0.97349244
8445 73 214 1 3018 1.4734644
8445 164 838 3 308 1.2641743
8445 253 8416 562 53 0.8947427
8446 8 9 2 3754 1.0777658
8446 8 17 1 3807 1.0094366
8446 138 9 2 3754 1.0777658
8446 150 7419 0 77 0.6538382
8447 233 240 0 3933 1.1217115
8447 240 240 1 3933 1.1217115
8448 10 2057 4 570 1.3622022
8448 19 3948 0 109 0.99181354
8448 44 635 10 2696 1.1500467
8448 50 2057 3 570 1.3622022
8448 442 6818 0 50 0.7489815
8449 103 375 1 1338 1.0026985
8449 202 2670 2 294 0.8558693
8451 7 6301 5 92 1.0328803
8451 21 3632 11 293 0.9734173
8451 46 1073 8 1591 1.2722645
8451 52 2871 2 97 0.9887798
8452 9 1603 3 100 0.82537687
8452 9 4812 1 110 1.0631093
8452 13 2518 168 86 0.945276
8452 61 136 1 111 1.0183389
8452 61 4810 3 78 0.894628
8453 7 5433 16 61 0.9531677
8453 7 5810 5 181 0.9310434
8453 20 314 9 647 0.9949812
8453 20 1688 71 179 0.84744465
8453 20 2328 34 505 1.0008395
8453 20 3647 17 505 0.9778651
8453 544 3288 4 82 1.0216646
8454 62 1416 2 114 0.7988191
8455 508 8408 18 23 0.5626807
8455 508 9621 26 23 0.6203164
8455 508 13166 46 16 0.65723294
8456 105 5673 6 26 0.64341563
8456 240 240 0 3933 1.1217115
8457 643 8426 3 7 0.57125646
8458 61 8661 1 47 0.9437637
8458 119 4154 0 383 1.1743704
8458 165 2025 4 127 0.87736374
8458 444 9326 9 105 1.0219637
8458 485 4702 1 45 0.8399552
8459 13 2646 15 68 0.96203274
8459 22 6167 3 76 0.88891804
8459 84 58 0 9739 1.2333069
8459 200 251 0 2924 0.9742783
8461 22 1485 52 841 1.0425301
8461 30 2226 4 542 1.3650888
8461 73 214 1 3018 1.4734644
8463 4 9 1 3754 1.0777658
8463 4 174 3 3111 1.0695355
8463 138 9 2 3754 1.0777658
8464 59 146 7 623 0.685262
8464 204 1556 7 435 0.64552295
8464 272 1280 5 421 0.6962199
8465 23 58 1 9739 1.2333069
8465 114 2369 0 84 0.9005291
8465 296 240 0 3933 1.1217115
8466 105 2153 8 33 0.6425111
8466 242 8465 1 24 0.67747355
8467 28 327 21 113 0.92372316
8467 152 9654 11 15 0.6380862
8467 152 13435 29 55 0.65393555
8468 7 2822 4 85 0.9429904
8468 7 4661 6 112 0.96594024
8468 20 3341 30 348 0.9632359
8468 46 225 6 786 1.2763568
8469 7 2887 8 142 0.9419105
8469 46 107 4 1606 1.3561887
8469 53 766 1 69 0.95893514
8469 53 2143 3 55 0.9209037
8470 24 1474 0 670 1.298265
8470 42 4154 0 383 1.1743704
8471 9 5495 1 60 0.8360944
8471 42 75 0 295 1.0315629
8471 71 6758 0 39 0.7112686
8471 73 214 0 3018 1.4734644
8472 184 697 0 715 0.9503465
8473 22 1485 2 841 1.0425301
8473 428 3063 1 84 0.8434735
8474 255 8938 0 82 0.68621767
8475 23 58 3 9739 1.2333069
8475 141 138 0 6409 1.2119753
8475 280 138 0 6409 1.2119753
8476 141 138 0 6409 1.2119753
8476 242 2506 1 25 0.66989636
8476 439 2506 1 25 0.66989636
8477 645 6740 8 73 0.57964104
8478 0 8571 1 98 0.7253833
8478 97 581 6 434 0.722439
8478 97 1635 32 108 0.6476989
8478 97 2074 18 141 0.64089423
8478 97 4169 14 167 0.6329526
8478 97 5518 22 59 0.5958232
8478 105 1655 8 65 0.7217427
8478 124 506 4 382 0.7315669
8478 124 2637 1 698 0.7966663
8478 190 11991 0 27 0.55978805
8478 284 138 0 6409 1.2119753
8478 419 494 2 308 0.6752944
8478 524 138 0 6409 1.2119753
8479 37 1162 0 118 1.1761718
8479 75 6031 14 32 0.794573
8480 9 2346 4895 62 0.8768972
8480 9 3415 21 106 0.9671859
8480 9 4287 15 74 0.8761213
8480 9 10115 20 75 0.9244498
8480 37 1309 3 294 1.4291341
8480 360 9310 6 66 0.9659713
8481 160 4672 18 108 1.0289156
8481 1036 657 1 1581 1.1530162
8482 24 4652 0 156 1.1103218
8482 30 230 0 4525 1.9534371
8483 9 2917 6 140 0.9846046
8483 9 4859 27 110 1.0378251
8483 37 682 1 1177 1.4112899
8483 37 1006 2 484 1.1363114
8484 10 1077 21 375 1.1592201
8484 10 1386 25 110 1.03602
8484 10 1600 8 382 1.314768
8484 10 5011 9 84 1.0423857
8484 50 5011 1 84 1.0423857
8484 169 269 5 725 0.98403615
8484 169 8763 1 66 0.97181964
8485 147 569 0 856 0.76724696
8485 171 866 4 69 0.62850696
8486 109 9429 2 19 0.6567863
8486 202 5272 59 45 0.70808476
8486 697 11649 0 58 0.57897377
8487 84 706 6 1049 1.093441
8487 168 36 1 5545 1.5780802
8487 495 5064 0 186 0.92151403
8488 25 1466 9 523 0.971984
8488 25 1836 14 1024 1.1491286
8488 29 58 0 9739 1.2333069
8488 305 8488 0 46 0.7902611
8488 483 138 1 6409 1.2119753
8488 510 3557 1 122 0.7458784
8489 9 10515 1 78 0.9476947
8489 30 338 1 1746 1.8592455
8489 30 391 5 871 1.5931708
8489 98 7832 4 82 0.93385226
8489 148 10515 8 78 0.9476947
8490 39 439 25 89 0.8000578
8490 39 2832 22 45 0.7712166
8490 94 4482 7 59 0.97575957
8491 84 58 1 9739 1.2333069
8491 94 7884 10 29 0.7869345
8491 168 36 0 5545 1.5780802
8491 591 7290 1 27 0.63439554
8492 77 2376 131 27 0.6256795
8492 77 4044 82 125 0.90304595
8492 77 5597 61 132 0.7798594
8492 77 8635 95 50 0.80186963
8492 77 10890 94 76 0.8373819
8492 285 1156 0 776 1.008784
8493 19 3948 1 109 0.99181354
8493 20 1043 0 1310 0.9974213
8493 20 1634 36 187 0.92547435
8493 20 2603 39 249 0.8466347
8493 48 1785 9 1130 1.0359377
8493 212 3948 0 109 0.99181354
8494 55 138 0 6409 1.2119753
8494 105 10653 4 16 0.5959134
8495 140 511 28 191 0.9277907
8496 10 916 7 211 1.1256838
8496 50 1086 0 252 1.3255246
8496 50 4031 3 260 1.3759385
8496 382 3207 5 160 1.0055256
8498 105 9878 4 13 0.5599889
8498 242 8497 1 18 0.632181
8498 267 443 0 918 0.9600979
8498 411 1221 2 218 0.8331918
8498 473 443 1 918 0.9600979
8500 171 10 2 3576 1.076643
8501 9 6964 4 66 0.9566888
8501 42 10743 326 41 0.78303564
8501 75 4660 1 47 0.90087026
8501 119 10743 152 41 0.78303564
8502 124 444 4 174 0.6449066
8502 124 1435 3 174 0.6425396
8502 132 762 0 189 0.63714993
8502 230 1278 0 822 1.5569086
8504 95 1416 231 114 0.7988191
8505 620 4584 1 73 0.6912654
8508 70 4749 8 34 0.6644059
8508 70 8519 6 31 0.62637496
8509 110 1018 1 184 0.92313844
8509 296 240 0 3933 1.1217115
8510 252 2139 62 50 0.74121284
8510 252 6389 41 36 0.6811163
8511 144 1666 18 9 0.6060573
8511 389 8510 0 82 0.71569765
8512 25 822 1 272 0.8708895
8512 40 7302 3 43 0.90886825
8512 43 101 1 7235 1.6636782
8512 144 6313 0 110 0.7267653
8514 144 375 5 1338 1.0026985
8514 144 859 2 582 0.8802275
8514 483 138 1 6409 1.2119753
8514 775 4133 343 146 0.92414737
8514 775 11182 34 52 0.9384446
8516 13 3387 1 69 0.8015044
8516 13 8283 7 75 0.7334636
8517 7 2288 6 94 0.92279977
8517 20 41 36 474 0.9068886
8517 20 111 6 511 0.9457005
8517 20 118 1 563 1.0419539
8517 20 278 26 1225 1.030693
8517 20 761 9 515 0.9845485
8517 20 1563 49 213 0.9001901
8517 20 1732 10 791 0.93860066
8517 50 2071 0 562 1.3872352
8518 201 988 1 589 0.65916455
8519 178 8508 0 35 0.915995
8520 171 9 1 3754 1.0777658
8521 9 2440 13 62 1.0189674
8521 9 5709 3 73 0.93787
8522 35 4018 6 71 0.9309287
8522 35 10007 313 79 0.8808613
8522 35 10527 23 53 0.92374104
8523 4 174 1 3111 1.0695355
8523 8 10 3 3576 1.076643
8523 99 3284 4 68 0.6635431
8523 147 569 0 856 0.76724696
8523 191 4628 2 212 0.88466275
8523 255 9446 2 99 0.6969896
8523 344 4114 0 83 0.7277732
8523 344 9446 4 99 0.6969896
8524 71 5892 0 132 0.92754227
8524 192 264 23 195 0.75333744
8524 456 1983 6 37 0.8145837
8524 545 1466 0 523 0.971984
8525 17 35 0 1486 1.0222744
8525 21 251 4 2924 0.9742783
8525 44 129 1 925 1.5548675
8526 356 900 5 68 0.76806855
8526 356 3700 45 84 0.8849966
8526 397 3325 17 58 0.59154755
8526 397 5020 6 60 0.58745295
8527 3 5984 4 56 0.9030347
8527 30 241 1 689 1.7126361
8527 937 2384 21 40 0.8980247
8528 9 8753 14 108 1.0684565
8528 30 230 0 4525 1.9534371
8528 37 1452 1 426 1.4961675
8528 84 278 0 1225 1.030693
8529 7 6156 10 90 1.0106072
8529 20 58 0 9739 1.2333069
8530 140 648 75 187 0.9990123
8530 140 1734 121 174 0.90471417
8530 140 3245 87 294 0.90389556
8530 140 3837 94 51 0.9490516
8530 140 4285 4 88 0.88812023
8530 140 8299 6 118 0.9442351
8530 140 9061 60 58 0.8579144
8531 27 32 22 184 1.0748471
8531 27 273 7 790 1.4770646
8531 47 7251 19 112 0.9573336
8532 30 681 1 1254 1.5137497
8532 119 13889 1 20 0.7295073
8533 67 333 2 514 0.8335657
8533 84 58 0 9739 1.2333069
8534 138 2238 1 197 0.63177085
8534 540 1912 3 202 0.6533848
8535 92 7242 14 28 0.62446725
8536 38 11415 3 41 0.8082416
8536 410 11565 24 9 0.67265975
8536 572 6889 1 65 0.68600476
8537 23 1018 2 184 0.92313844
8537 28 12912 1 34 0.6948573
8538 356 4184 5 78 0.8167639
8538 397 5842 16 79 0.5926311
8538 397 6288 1 68 0.5630245
8538 397 10907 20 59 0.56893504
8539 9 339 9 105 0.9609695
8539 192 7324 2 51 0.6758419
8540 40 6085 1174 115 1.0043731
8540 305 8540 0 31 0.7261365
8540 499 138 1 6409 1.2119753
8541 14 543 2 100 0.6175543
8541 49 443 24 918 0.9600979
8542 48 58 6 9739 1.2333069
8542 52 1427 1 901 1.7346293
8542 172 10135 12 48 0.88239217
8543 8 10 3 3576 1.076643
8543 147 569 0 856 0.76724696
8544 30 667 3 1748 1.6671951
8544 37 447 19 205 1.0801648
8544 61 924 2 98 0.95100725
8544 164 11287 14 39 0.86303777
8544 322 1818 0 1155 1.0139713
8545 114 11711 10 36 0.89753795
8545 307 2395 9 73 0.54402924
8545 307 4522 4 73 0.57294166
8545 307 6740 7 73 0.57964104
8545 307 6786 11 78 0.587708
8545 307 6842 2 78 0.57875466
8545 530 10911 1 47 0.61221564
8546 13 7758 3 55 0.9009348
8546 13 12559 1 39 0.88696814
8546 142 12213 7 20 0.84678537
8546 168 36 0 5545 1.5780802
8547 13 3686 2 49 0.91305864
8547 30 230 0 4525 1.9534371
8548 10 775 6 925 1.3399267
8548 52 2627 0 104 0.99706036
8548 313 14795 14 7 0.61620855
8548 389 1498 0 203 1.2034281
8549 13 164 2 65 0.8007281
8549 42 9229 0 48 0.8267954
8549 61 6343 2 88 1.0624684
8549 61 12239 3 81 1.046489
8549 119 9229 0 48 0.8267954
8550 10 818 7 302 1.1782025
8550 44 129 1 925 1.5548675
8550 52 1427 5 901 1.7346293
8550 157 5133 2 124 0.94485205
8551 3 9383 6 62 0.8496246
8551 9 2610 6 66 0.9216723
8551 13 836 3 42 0.82443124
8551 13 9383 6 62 0.8496246
8551 13 10025 2 37 0.805014
8551 37 4187 9 426 1.1696227
8551 119 2028 0 1039 1.1372966
8552 23 1277 2 144 0.86790246
8552 114 4399 1 75 0.9938702
8553 21 251 7 2924 0.9742783
8553 46 779 12 1616 1.2022377
8553 52 207 12 871 1.5740445
8553 52 267 6 78 0.8404899
8553 313 8045 0 54 0.86451733
8554 267 803 0 231 0.8974184
8554 278 803 1 231 0.8974184
8555 43 101 0 7235 1.6636782
8555 101 8555 0 17 0.6708692
8555 217 11731 1 35 0.73392165
8555 240 240 0 3933 1.1217115
8555 296 240 0 3933 1.1217115
8556 692 3245 70 294 0.90389556
8556 692 3409 401 155 0.9819379
8556 692 4342 194 102 0.920472
8556 692 6924 20 77 1.0043976
8556 692 8458 8 71 1.0188311
8556 692 9363 403 61 0.92000246
8557 37 4900 4 133 0.914125
8557 37 6973 9 169 1.0764881
8557 37 9771 6 80 0.81153345
8557 164 9771 7 80 0.81153345
8557 165 717 3 174 0.90202093
8558 13 3863 6 76 0.9273605
8558 13 6084 4 130 0.8819032
8558 37 161 1 789 1.2992547
8558 37 1252 2 310 1.5515022
8558 61 592 0 117 0.94748133
8558 61 5665 5 120 1.01358
8558 128 592 0 117 0.94748133
8558 128 7115 2 96 0.9459882
8558 167 6001 55 143 1.0057167
8560 411 147 6 263 0.85212356
8560 541 6574 5 24 0.72079045
8561 73 214 0 3018 1.4734644
8562 322 1818 0 1155 1.0139713
8564 30 391 1 871 1.5931708
8564 30 1927 3 592 1.5071228
8564 119 4154 1032 383 1.1743704
8564 142 4493 4 46 0.9058238
8564 322 4824 7 338 1.1002094
8565 71 6366 0 61 0.8476241
8565 84 3381 3 524 0.92308474
8566 230 1278 0 822 1.5569086
8567 1 6151 3 114 0.9290237
8567 7 1442 0 27 0.9242928
8568 50 134 1 1120 1.4161556
8568 50 806 9 813 1.270185
8568 53 7401 18 58 0.8691807
8568 313 7027 0 55 0.9070272
8569 3 155 34 265 0.9202306
8569 9 6267 24 67 0.84607106
8569 13 4857 11 36 0.8798405
8569 71 2787 0 189 0.8499728
8569 164 5522 4 82 0.9796768
8570 1 607 3 136 1.0002928
8570 10 932 1 222 1.3252127
8570 10 2620 0 398 1.4386446
8570 53 2472 10 41 0.9258828
8570 53 3560 3 209 0.79498535
8570 53 5287 6 92 0.98075354
8570 276 7704 0 66 0.93945193
8571 108 111 68 511 0.9457005
8571 108 3804 66 297 0.99514395
8571 108 5813 125 45 0.6878738
8571 108 6510 34 67 0.7728334
8571 108 6653 87 45 0.7008227
8571 108 6878 62 76 0.8227302
8571 108 7519 29 86 0.8418062
8571 108 8213 86 44 0.6838406
8571 108 9063 21 88 0.8006586
8572 38 405 64 32 0.71357375
8572 38 9016 28 52 0.9397621
8572 38 9320 72 49 0.94281673
8572 410 9364 5 15 0.6761712
8574 22 1485 6 841 1.0425301
8574 73 214 1 3018 1.4734644
8574 164 974 3 392 1.1229209
8574 164 1735 0 339 1.1288824
8575 138 9 2 3754 1.0777658
8575 138 17 3 3807 1.0094366
8576 22 5566 10 240 0.9790847
8576 37 134 11 1120 1.4161556
8576 37 3393 6 182 1.0737197
8576 37 5432 16 75 0.72205544
8576 37 5456 27 181 1.0122101
8576 155 5161 2 76 1.0116262
8576 164 737 2 160 0.97128385
8576 164 3162 24 195 1.0451707
8577 24 12314 1 23 0.6535452
8577 30 338 11 1746 1.8592455
8577 478 1818 0 1155 1.0139713
8578 119 4154 0 383 1.1743704
8579 3 3169 9 140 0.95805097
8579 22 2194 3 220 0.928322
8579 30 1302 3 328 1.5538405
8579 37 510 20 243 1.0368776
8579 37 4157 1 113 0.97975254
8579 142 46 40 75 0.9137785
8581 9 3834 1 68 0.880094
8582 129 10226 4711 9 0.6928771
8582 129 13512 8 7 0.6699613
8582 321 278 60 1225 1.030693
8582 321 1634 20 187 0.92547435
8582 321 6208 328 49 0.72822094
8583 13 3565 5 122 0.943664
8583 13 6426 2 123 0.90055364
8585 7 6092 12 48 0.8891617
8585 10 82 0 511 1.3817897
8585 10 134 18 1120 1.4161556
8585 10 1678 13 491 1.1053246
8585 19 5904 0 76 1.0030153
8585 50 134 29 1120 1.4161556
8585 50 161 7 789 1.2992547
8585 52 4 3 2908 1.4201012
8585 184 436 1 979 0.957659
8586 32 182 34 79 0.7243945
8586 32 318 21 105 0.6796748
8586 32 783 53 67 0.7039962
8586 32 1420 30 56 0.6708781
8586 32 5117 43 52 0.71926993
8586 32 6746 42 70 0.6810295
8586 32 9446 8 99 0.6969896
8586 32 10031 112 36 0.88209105
8586 32 10233 27 80 0.71037334
8587 7 7868 3 120 1.0392584
8587 10 447 6 205 1.0801648
8587 56 138 1 6409 1.2119753
8588 518 5910 13 72 0.9737453
8588 518 7656 19 69 0.8808795
8589 99 5746 3 98 0.6849938
8589 138 17 2 3807 1.0094366
8590 23 4004 3 161 1.3781211
8590 41 24 0 326 0.7362389
8590 41 328 2 343 0.84112513
8590 41 3057 7 75 0.82757276
8590 152 11922 0 33 0.6461097
8592 7 9337 83 87 1.005013
8592 20 58 31 9739 1.2333069
8592 20 140 19 527 0.99556005
8592 20 546 10 577 0.9640059
8592 20 1304 29 583 0.9375756
8592 20 2146 37 339 0.9172926
8592 21 251 1 2924 0.9742783
8592 46 567 3 1405 1.3995174
8592 157 6205 3 74 0.87812066
8594 40 5783 1 32 0.8731092
8594 109 1544 13 183 0.84432083
8594 938 13311 15 4 0.6057581
8594 1096 14350 1 4 0.5765851
8595 9 1201 5305 40 0.91999876
8595 13 3747 3 32 0.89730805
8595 30 651 3 1223 1.5969965
8595 42 13430 47 32 0.74006927
8596 103 859 0 582 0.8802275
8596 222 474 0 154 0.7252182
8596 1037 75 20 295 1.0315629
8596 1037 2407 167 185 0.9976259
8600 9 3583 3 48 0.8812155
8601 187 278 58 1225 1.030693
8601 222 474 1 154 0.7252182
8602 22 3045 2 219 1.0455732
8602 30 2583 5 313 1.2860252
8602 37 8919 3 28 0.6148159
8602 43 101 0 7235 1.6636782
8602 63 6832 13 211 0.8584936
8602 67 508 2 516 0.8603425
8602 168 36 1 5545 1.5780802
8602 269 211 1 1993 0.9243597
8603 9 6839 14 84 0.8980701
8603 24 4585 18 182 1.0711987
8603 37 447 7 205 1.0801648
8603 37 682 3 1177 1.4112899
8603 37 4220 6 204 1.1855706
8603 164 22 1 335 1.1836234
8605 39 5804 3 113 0.8620508
8606 323 811 2 74 0.99480903
8607 7 3703 12 104 0.88151944
8607 44 320 0 380 1.3927876
8607 53 8576 1 184 0.9186239
8607 328 11545 3 20 0.78106755
8608 30 1927 2 592 1.5071228
8608 37 4498 0 83 0.72755873
8608 94 4010 1 70 0.8478382
8609 30 667 1 1748 1.6671951
8609 94 518 4 26 0.87749887
8609 164 8898 1 61 0.7359976
8610 30 241 0 689 1.7126361
8612 23 176 2 999 1.027247
8613 9 4374 11 72 0.9062332
8613 22 626 1 293 0.990235
8613 22 4319 3 16 0.7432555
8613 37 2991 1 188 1.1682755
8613 71 1529 0 29 0.72095466
8613 73 214 0 3018 1.4734644
8613 128 9582 0 64 0.88143563
8613 165 11064 4 23 0.75500184
8614 38 7091 23 33 0.929491
8614 38 10137 24 61 0.9358457
8615 28 14420 5 18 0.6291705
8615 310 138 0 6409 1.2119753
8617 64 3538 92 123 0.9633253
8618 119 75 0 295 1.0315629
8618 375 8860 25 29 0.75522023
8619 26 2089 34 64 1.0393397
8619 26 4791 31 159 0.9488736
8619 79 1691 4 155 0.89305985
8622 4 174 3 3111 1.0695355
8622 8 10 3 3576 1.076643
8622 171 9 2 3754 1.0777658
8623 7 13270 12 20 0.81037253
8623 20 41 23 474 0.9068886
8623 20 314 3 647 0.9949812
8623 20 1043 1 1310 0.9974213
8623 20 1925 16 484 0.97723633
8623 20 3123 10 656 0.96672934
8625 7 6931 159 121 0.85340095
8625 19 8626 1 82 1.0697055
8625 56 138 0 6409 1.2119753
8625 172 8626 0 82 1.0697055
8626 30 2823 5 467 1.5700727
8626 37 630 20 291 1.274286
8626 37 3457 2 311 1.1358495
8626 221 313 1 126 1.0969926
8627 23 58 2 9739 1.2333069
8627 233 240 0 3933 1.1217115
8628 265 8508 2 35 0.915995
8629 23 3572 1 198 1.1700929
8629 83 138 0 6409 1.2119753
8629 97 507 7 132 0.62559897
8629 105 1592 98 53 0.95071095
8629 105 7936 58 48 0.67355293
8629 419 789 0 692 0.7670322
8629 480 138 0 6409 1.2119753
8629 674 3381 16 524 0.92308474
8630 14 3239 0 215 0.67640126
8630 49 546 2 577 0.9640059
8630 49 5103 51 118 0.96402735
8631 46 11566 18 55 0.8491764
8631 169 436 0 979 0.957659
8632 0 1 0 137 0.76817536
8632 41 3475 1 121 0.67752355
8632 97 2861 3 328 0.88345015
8632 97 4333 2 262 0.7380613
8633 294 11669 0 25 0.6723724
8637 326 4166 1 243 1.0083084
8638 28 7545 1 13 0.5984027
8639 41 1023 2 91 0.72340995
8639 41 7511 5 112 0.70136
8639 110 715 15 357 1.295051
8639 152 13194 1 21 0.65918505
8639 284 138 0 6409 1.2119753
8639 378 251 0 2924 0.9742783
8639 650 3572 1 198 1.1700929
8640 1 4125 7 34 0.8726992
8640 19 4125 2 34 0.8726992
8640 19 9863 0 72 0.9068491
8640 210 4 4 2908 1.4201012
8640 276 4085 3 66 0.84542876
8641 23 247 1 809 1.0898685
8642 24 4652 0 156 1.1103218
8642 30 230 2 4525 1.9534371
8642 37 1162 1 118 1.1761718
8642 119 11056 4 20 0.6586813
8642 200 12211 6 20 0.63992554
8643 9 2208 14 145 1.0146627
8643 9 3958 15 83 0.97051144
8643 13 6245 5 46 0.9214511
8644 20 58 17 9739 1.2333069
8644 20 761 7 515 0.9845485
8644 20 2328 14 505 1.0008395
8644 52 253 3 1217 1.4693379
8644 52 3108 7 192 0.93458736
8644 53 1047 4 229 0.96449083
8644 279 5447 1 50 0.9453702
8645 28 8695 2 33 0.6879453
8647 23 4713 2 228 0.94612944
8647 202 3339 0 174 0.82467943
8648 23 49 1 642 0.99630487
8648 211 138 0 6409 1.2119753
8649 3 2754 10 227 0.9049208
8649 9 5178 0 69 0.9780509
8650 30 667 1 1748 1.6671951
8651 0 6321 0 120 0.68381447
8651 0 8571 2 98 0.7253833
8651 23 4512 2 114 1.2466191
8651 41 24 0 326 0.7362389
8651 41 4876 2 100 0.7966843
8651 97 4333 2 262 0.7380613
8651 133 497 1 282 0.75030065
8651 720 138 0 6409 1.2119753
8652 15 335 46 1383 0.9002866
8652 15 2102 79 652 1.0114859
8652 15 6828 30 108 0.84758604
8652 69 12417 5 51 0.9016998
8652 136 334 21 856 0.89023775
8652 136 8015 17 133 0.82540524
8653 7 7691 5 41 0.8960079
8653 46 779 9 1616 1.2022377
8653 46 1181 3 1315 1.3712451
8654 679 6749 5 21 0.7906785
8655 52 1427 1 901 1.7346293
8655 52 2046 8 255 1.2109445
8655 182 2534 0 241 1.0139774
8656 114 7009 3 42 0.8243179
8656 114 11971 2 32 0.9091976
8656 233 240 0 3933 1.1217115
8656 411 1674 0 312 0.9935367
8656 446 144 2 260 0.9154631
8657 19 2088 0 64 0.899064
8657 44 79 0 609 1.2485168
8657 46 1073 5 1591 1.2722645
8657 52 253 2 1217 1.4693379
8658 11 5706 30 115 0.8467395
8658 11 6235 45 63 0.8897596
8658 11 9614 99 70 0.90316904
8658 16 848 3 181 1.0582516
8658 16 2437 4 88 0.8863989
8658 16 5227 12 63 0.79871404
8658 26 595 13 194 0.979777
8658 26 2029 19 135 0.9727869
8658 26 5120 5 61 0.87817174
8658 26 8742 4 69 0.9231235
8658 72 297 41 65 0.8819066
8658 79 6572 5 57 0.85323036
8661 10 522 0 307 1.4460849
8661 46 1181 4 1315 1.3712451
8661 56 138 0 6409 1.2119753
8662 39 5302 24 72 0.8761898
8662 39 7491 15 70 0.78302866
8662 39 7996 72 29 0.78622913
8663 28 1706 2 40 0.73739606
8663 43 101 1 7235 1.6636782
8663 307 4522 11 73 0.57294166
8663 326 4166 0 243 1.0083084
8663 530 6027 2 51 0.6556496
8664 149 8664 0 31 0.6797676
8665 43 403 0 4670 2.2411892
8666 35 4836 12 64 0.84564394
8666 35 6511 18 73 0.89157826
8666 35 6522 8 54 0.9441786
8667 3 10418 12 72 0.8562708
8667 13 2658 7 72 0.8344207
8667 13 4049 11 74 0.7800432
8667 13 7738 4 78 0.74689984
8667 42 2016 0 23 0.75810045
8667 164 909 0 484 1.5038769
8667 200 251 0 2924 0.9742783
8668 23 6799 3 28 0.71498
8668 43 101 0 7235 1.6636782
8668 362 138 0 6409 1.2119753
8669 4 174 3 3111 1.0695355
8669 8 9 3 3754 1.0777658
8669 138 174 3 3111 1.0695355
8669 171 10 1 3576 1.076643
8670 295 13057 1 5 0.5883592
8671 4 17 2 3807 1.0094366
8671 138 9 3 3754 1.0777658
8672 145 3383 5 75 0.8268664
8672 145 6433 30 255 0.9430699
8672 145 9106 20 67 0.73630947
8672 302 441 20 156 0.63679314
8672 302 1546 18 150 0.63608366
8672 302 3076 21 137 0.64486307
8672 302 3085 2 150 0.64352685
8672 302 6300 3 134 0.6147083
8673 37 22 7 335 1.1836234
8673 37 1003 2 624 1.2520571
8673 37 8658 4 124 1.0920981
8673 84 706 1 1049 1.093441
8673 98 3144 4 140 1.068137
8673 164 6348 0 132 0.996351
8674 41 4876 0 100 0.7966843
8674 70 9469 3 59 0.65548456
8675 217 12016 1 28 0.62425107
8675 296 240 4 3933 1.1217115
8676 128 5538 0 61 0.8158742
8676 360 8709 47 65 0.99218667
8676 444 6192 15 27 0.95599
8678 32 736 117 104 0.9352785
8678 32 3150 95 114 0.9344144
8678 32 3235 43 57 0.88575447
8678 32 3603 64 61 0.896179
8678 32 3967 79 69 0.9741337
8678 32 4053 107 97 1.0056647
